'id','visitor_id','shop_id','zone_id','timestamp','current_location'
1967,63,5,3,'2024-04-10 18:20:32.622677','POINT (55.280219311455355 25.19806999811931)'
1968,63,3,1,'2024-04-10 18:23:32.582246','POINT (55.27900222994572 25.19869755590896)'
1969,63,0,'','2024-04-10 18:26:32.541815','POINT (55.27946406009136 25.198135322967214)'
1970,63,0,'','2024-04-10 18:29:32.501384','POINT (55.27864050410755 25.198607358715744)'
1971,63,10,2,'2024-04-10 18:32:32.460953','POINT (55.27818644356569 25.198164582336563)'
1972,63,1,6,'2024-04-10 18:35:32.420522','POINT (55.27940305878217 25.197957974667798)'
1973,63,11,4,'2024-04-10 18:38:32.380091','POINT (55.27975446531315 25.197537007053846)'
1974,63,2,1,'2024-04-10 18:41:32.339660','POINT (55.278676764256204 25.199079221029844)'
1975,63,1,6,'2024-04-10 18:44:32.299229','POINT (55.279078872456424 25.19774222615168)'
1976,63,1,6,'2024-04-10 18:47:32.258798','POINT (55.27929597393433 25.197838696075486)'
1977,63,0,'','2024-04-10 18:50:32.218367','POINT (55.280165738252734 25.197821680651774)'
1978,63,10,2,'2024-04-10 18:53:32.177936','POINT (55.27857293046213 25.19791218509499)'
1979,63,0,'','2024-04-10 18:56:32.137505','POINT (55.279024515118465 25.198412311605637)'
1980,63,1,6,'2024-04-10 18:59:32.097074','POINT (55.27915773384359 25.198036682798183)'
1981,63,11,4,'2024-04-10 19:02:32.056643','POINT (55.2802121116011 25.197025140262596)'
1982,2,0,'','2024-04-08 18:47:10.000000','POINT (55.278332599999985 25.19883599999999)'
1983,2,2,1,'2024-04-08 18:50:10.142045','POINT (55.279018595573355 25.199003573458935)'
1984,2,10,2,'2024-04-08 18:53:10.284090','POINT (55.27838048237361 25.198074404010494)'
1985,2,11,4,'2024-04-08 18:56:10.426135','POINT (55.27944838845796 25.19761939466543)'
1986,2,0,'','2024-04-08 18:59:10.568180','POINT (55.28006722558401 25.19794672836141)'
1987,2,11,4,'2024-04-08 19:02:10.710225','POINT (55.27938338265967 25.19743209633173)'
1988,2,0,'','2024-04-08 19:05:10.852270','POINT (55.27970567033214 25.198355242810912)'
1989,2,9,4,'2024-04-08 19:08:10.994315','POINT (55.28035699985956 25.197473929955358)'
1990,2,0,'','2024-04-08 19:11:11.136360','POINT (55.27933484570688 25.197645281161055)'
1991,2,0,'','2024-04-08 19:14:11.278405','POINT (55.279293935087665 25.198303477019792)'
1992,2,0,'','2024-04-08 19:17:11.420450','POINT (55.27946036910116 25.19831810783259)'
1993,2,0,'','2024-04-08 19:20:11.562495','POINT (55.27882706230834 25.197935444286426)'
1994,2,0,'','2024-04-08 19:23:11.704540','POINT (55.278876466592024 25.198029522844898)'
1995,2,8,4,'2024-04-08 19:26:11.846585','POINT (55.27977876410053 25.197784840530126)'
1996,2,0,'','2024-04-08 19:29:11.988630','POINT (55.27945643299077 25.198099677398723)'
1997,2,10,2,'2024-04-08 19:32:12.130675','POINT (55.27854215012136 25.198253075875076)'
1998,2,2,1,'2024-04-08 19:35:12.272720','POINT (55.27900262617585 25.19907615027594)'
1999,2,6,2,'2024-04-08 19:38:12.414765','POINT (55.278450413365256 25.198568122877898)'
2000,2,0,'','2024-04-08 19:41:12.556810','POINT (55.27889801924199 25.198462906131766)'
2001,2,0,'','2024-04-08 19:44:12.698855','POINT (55.27936308334993 25.19820693190652)'
2002,2,9,4,'2024-04-08 19:47:12.840900','POINT (55.280123328143134 25.19752843126783)'
2003,2,10,2,'2024-04-08 19:50:12.982945','POINT (55.2783544521978 25.19830471616825)'
2004,2,0,'','2024-04-08 19:53:13.124990','POINT (55.27884501627215 25.197955734189595)'
2005,2,0,'','2024-04-08 19:56:13.267035','POINT (55.27949175543942 25.198249972931265)'
2006,2,11,4,'2024-04-08 19:59:13.409080','POINT (55.28024868511495 25.197317722697402)'
2007,2,9,4,'2024-04-08 20:02:13.551125','POINT (55.28023205497735 25.19766616565596)'
2008,2,1,6,'2024-04-08 20:05:13.693170','POINT (55.27921612456494 25.19778982860477)'
2009,2,0,'','2024-04-08 20:08:13.835215','POINT (55.27963940178771 25.198439719322163)'
2010,2,11,4,'2024-04-08 20:11:13.977260','POINT (55.279843114465756 25.19755533097373)'
2011,2,0,'','2024-04-08 20:14:14.119305','POINT (55.27913669681905 25.198182554399956)'
2012,2,0,'','2024-04-08 20:17:14.261350','POINT (55.27959835487986 25.198438719172582)'
2013,2,2,1,'2024-04-08 20:20:14.403395','POINT (55.278808574629046 25.199024837038422)'
2014,2,2,1,'2024-04-08 20:23:14.545440','POINT (55.278631481689395 25.199130554626645)'
2015,2,11,4,'2024-04-08 20:26:14.687485','POINT (55.27961636900381 25.197609827719173)'
2016,2,0,'','2024-04-08 20:29:14.829530','POINT (55.279402541069445 25.198779941404037)'
2017,57,0,'','2024-11-03 18:21:24.000000','POINT (55.278332599999985 25.19883599999999)'
2018,57,2,1,'2024-11-03 18:24:23.955457','POINT (55.278726301625994 25.198810343157437)'
2019,57,3,1,'2024-11-03 18:27:23.910914','POINT (55.27925747454952 25.1988871873903)'
2020,57,10,2,'2024-11-03 18:30:23.866371','POINT (55.27807851110401 25.198222217425908)'
2021,57,1,6,'2024-11-03 18:33:23.821828','POINT (55.279109672491316 25.198087737442847)'
2022,57,7,2,'2024-11-03 18:36:23.777285','POINT (55.278649046712914 25.198297502898956)'
2023,57,11,4,'2024-11-03 18:39:23.732742','POINT (55.28011288936237 25.197108761554627)'
2024,57,9,4,'2024-11-03 18:42:23.688199','POINT (55.280054977926774 25.197579071064858)'
2025,57,10,2,'2024-11-03 18:45:23.643656','POINT (55.278030380439546 25.198191022015102)'
2026,57,11,4,'2024-11-03 18:48:23.599113','POINT (55.27969892970062 25.197308409177886)'
2027,57,9,4,'2024-11-03 18:51:23.554570','POINT (55.28017442754432 25.197507032051057)'
2028,57,2,1,'2024-11-03 18:54:23.510027','POINT (55.27873515868494 25.198735058043834)'
2029,57,0,'','2024-11-03 18:57:23.465484','POINT (55.27980057259233 25.198413562732732)'
2030,57,2,1,'2024-11-03 19:00:23.420941','POINT (55.27876461583823 25.19914453230502)'
2031,57,7,2,'2024-11-03 19:03:23.376398','POINT (55.278824460544215 25.19846405904099)'
2032,57,0,'','2024-11-03 19:06:23.331855','POINT (55.279494929671706 25.198789531191395)'
2033,57,9,4,'2024-11-03 19:09:23.287312','POINT (55.28030916161913 25.19752858185961)'
2034,57,1,6,'2024-11-03 19:12:23.242769','POINT (55.27937814837122 25.197896237731097)'
2035,57,2,1,'2024-11-03 19:15:23.198226','POINT (55.27869553462386 25.198758320658023)'
2036,57,3,1,'2024-11-03 19:18:23.153683','POINT (55.279373868437915 25.19883016043556)'
2037,57,3,1,'2024-11-03 19:21:23.109140','POINT (55.27915022892135 25.198547859735893)'
2038,57,11,4,'2024-11-03 19:24:23.064597','POINT (55.280224307921046 25.197420541368555)'
2039,57,3,1,'2024-11-03 19:27:23.020054','POINT (55.27903592179022 25.19865253091923)'
2040,57,0,'','2024-11-03 19:30:22.975511','POINT (55.27884489941536 25.197839330165543)'
2041,57,3,1,'2024-11-03 19:33:22.930968','POINT (55.27914707682033 25.198684252322423)'
2042,57,0,'','2024-11-03 19:36:22.886425','POINT (55.27905813764906 25.198492854215985)'
2043,57,10,2,'2024-11-03 19:39:22.841882','POINT (55.2786699074169 25.19801143516296)'
2044,57,6,2,'2024-11-03 19:42:22.797339','POINT (55.27868503060697 25.198513013051226)'
2045,57,0,'','2024-11-03 19:45:22.752796','POINT (55.27843130188478 25.198709895436085)'
2046,57,0,'','2024-11-03 19:48:22.708253','POINT (55.2805940723161 25.19760119789884)'
2047,57,6,2,'2024-11-03 19:51:22.663710','POINT (55.27857072178721 25.198346469208886)'
2048,57,5,3,'2024-11-03 19:54:22.619167','POINT (55.280306417858476 25.197942739857883)'
2049,57,0,'','2024-11-03 19:57:22.574624','POINT (55.279891385019845 25.198585622474123)'
2050,57,0,'','2024-11-03 20:00:22.530081','POINT (55.27913676026635 25.198248362156242)'
2051,57,11,4,'2024-11-03 20:03:22.485538','POINT (55.27994708891089 25.197380833026383)'
2052,57,8,4,'2024-11-03 20:06:22.440995','POINT (55.2796221580591 25.19782012632485)'
2053,57,7,2,'2024-11-03 20:09:22.396452','POINT (55.27873374580918 25.19828106844648)'
2054,57,0,'','2024-11-03 20:12:22.351909','POINT (55.27965117390923 25.198394165891944)'
2055,57,11,4,'2024-11-03 20:15:22.307366','POINT (55.279624560519146 25.197397750220624)'
2056,57,1,6,'2024-11-03 20:18:22.262823','POINT (55.27917026850288 25.197658391515926)'
2057,57,7,2,'2024-11-03 20:21:22.218280','POINT (55.27875066428554 25.198466597161605)'
2058,57,6,2,'2024-11-03 20:24:22.173737','POINT (55.27861487939548 25.198416833377756)'
2059,57,0,'','2024-11-03 20:27:22.129194','POINT (55.27925245093007 25.19822887965373)'
2060,57,0,'','2024-11-03 20:30:22.084651','POINT (55.27947010986457 25.19864943871127)'
2061,57,0,'','2024-11-03 20:33:22.040108','POINT (55.280164474316024 25.198446829911155)'
2062,44,0,'','2024-08-20 15:12:21.000000','POINT (55.27968500000001 25.198719199999996)'
2063,44,11,4,'2024-08-20 15:15:21.106838','POINT (55.279944208297785 25.197167460076667)'
2064,44,0,'','2024-08-20 15:18:21.213676','POINT (55.279590732803406 25.198537829574967)'
2065,44,8,4,'2024-08-20 15:21:21.320514','POINT (55.28003340146951 25.197761713385226)'
2066,44,11,4,'2024-08-20 15:24:21.427352','POINT (55.28025750916962 25.197395622663855)'
2067,44,11,4,'2024-08-20 15:27:21.534190','POINT (55.28022809417542 25.197433231353784)'
2068,44,11,4,'2024-08-20 15:30:21.641028','POINT (55.28007873448173 25.197102565333676)'
2069,44,1,6,'2024-08-20 15:33:21.747866','POINT (55.27944095070288 25.197942523183336)'
2070,44,0,'','2024-08-20 15:36:21.854704','POINT (55.27925378799298 25.197672907840044)'
2071,44,0,'','2024-08-20 15:39:21.961542','POINT (55.28009276973743 25.197806079339063)'
2072,44,4,3,'2024-08-20 15:42:22.068380','POINT (55.2799242195406 25.198297810132768)'
2073,44,0,'','2024-08-20 15:45:22.175218','POINT (55.27933138008073 25.198750816671936)'
2074,44,5,3,'2024-08-20 15:48:22.282056','POINT (55.28033224708571 25.198017882502345)'
2075,44,6,2,'2024-08-20 15:51:22.388894','POINT (55.278667557060615 25.198508506580886)'
2076,44,10,2,'2024-08-20 15:54:22.495732','POINT (55.27800450501193 25.198275216015848)'
2077,44,4,3,'2024-08-20 15:57:22.602570','POINT (55.27996599506799 25.198376192953077)'
2078,44,11,4,'2024-08-20 16:00:22.709408','POINT (55.2799431525862 25.197299074792646)'
2079,44,11,4,'2024-08-20 16:03:22.816246','POINT (55.28026597283815 25.197180750370162)'
2080,44,6,2,'2024-08-20 16:06:22.923084','POINT (55.27854326922511 25.198520342943276)'
2081,44,8,4,'2024-08-20 16:09:23.029922','POINT (55.2800080411352 25.197708490044185)'
2082,44,11,4,'2024-08-20 16:12:23.136760','POINT (55.279598826977384 25.197341477302263)'
2083,44,10,2,'2024-08-20 16:15:23.243598','POINT (55.27808609308699 25.198321901917488)'
2084,44,0,'','2024-08-20 16:18:23.350436','POINT (55.27869681863215 25.198582095445325)'
2085,44,0,'','2024-08-20 16:21:23.457274','POINT (55.27859368345515 25.198638992850686)'
2086,44,0,'','2024-08-20 16:24:23.564112','POINT (55.27812447823464 25.198530713002047)'
2087,44,10,2,'2024-08-20 16:27:23.670950','POINT (55.2785089593636 25.19785421851162)'
2088,44,8,4,'2024-08-20 16:30:23.777788','POINT (55.27993303694194 25.197716252772544)'
2089,44,0,'','2024-08-20 16:33:23.884626','POINT (55.27887761763104 25.19771545985192)'
2090,44,11,4,'2024-08-20 16:36:23.991464','POINT (55.27986998224781 25.197320181954314)'
2091,44,0,'','2024-08-20 16:39:24.098302','POINT (55.279955741301805 25.19790880709076)'
2092,44,0,'','2024-08-20 16:42:24.205140','POINT (55.279284943452424 25.19847323298627)'
2093,44,9,4,'2024-08-20 16:45:24.311978','POINT (55.28005081872203 25.197554413271128)'
2094,44,0,'','2024-08-20 16:48:24.418816','POINT (55.278937577557265 25.198472042248824)'
2095,44,0,'','2024-08-20 16:51:24.525654','POINT (55.27960551763634 25.198657587011823)'
2096,44,11,4,'2024-08-20 16:54:24.632492','POINT (55.27955961222161 25.197782402944803)'
2097,44,10,2,'2024-08-20 16:57:24.739330','POINT (55.27828276250153 25.19843424281129)'
2098,44,11,4,'2024-08-20 17:00:24.846168','POINT (55.27941169849405 25.19751414238538)'
2099,44,11,4,'2024-08-20 17:03:24.953006','POINT (55.27972446292224 25.197431773320744)'
2100,44,6,2,'2024-08-20 17:06:25.059844','POINT (55.27837760026002 25.19849929658021)'
2101,44,5,3,'2024-08-20 17:09:25.166682','POINT (55.2805643459713 25.197750161033003)'
2102,44,0,'','2024-08-20 17:12:25.273520','POINT (55.279734648942316 25.198486728294323)'
2103,44,0,'','2024-08-20 17:15:25.380358','POINT (55.2795395088368 25.198706966971905)'
2104,44,4,3,'2024-08-20 17:18:25.487196','POINT (55.27988948181222 25.198464967267245)'
2105,44,2,1,'2024-08-20 17:21:25.594034','POINT (55.278955527330936 25.199100896359415)'
2106,44,9,4,'2024-08-20 17:24:25.700872','POINT (55.28000657951242 25.197594694315697)'
2107,44,1,6,'2024-08-20 17:27:25.807710','POINT (55.27937162403449 25.197957597736846)'
2108,44,0,'','2024-08-20 17:30:25.914548','POINT (55.2794955835346 25.1984000970529)'
2109,13,0,'','2024-05-27 16:19:29.000000','POINT (55.2805884 25.19755989999999)'
2110,13,0,'','2024-05-27 16:22:29.167064','POINT (55.27927498588769 25.19861364835329)'
2111,13,10,2,'2024-05-27 16:25:29.334128','POINT (55.27814749323894 25.198098559999913)'
2112,13,0,'','2024-05-27 16:28:29.501192','POINT (55.27985517845727 25.197951356898887)'
2113,13,10,2,'2024-05-27 16:31:29.668256','POINT (55.27819565375365 25.198253196564586)'
2114,13,0,'','2024-05-27 16:34:29.835320','POINT (55.27963200072189 25.198409166074352)'
2115,13,10,2,'2024-05-27 16:37:30.002384','POINT (55.27856487521321 25.19829518222014)'
2116,13,0,'','2024-05-27 16:40:30.169448','POINT (55.27925817152721 25.19763521692385)'
2117,13,8,4,'2024-05-27 16:43:30.336512','POINT (55.280050064459324 25.19778124387085)'
2118,13,0,'','2024-05-27 16:46:30.503576','POINT (55.27881184609932 25.197729952643527)'
2119,13,8,4,'2024-05-27 16:49:30.670640','POINT (55.279690855711614 25.19777992561738)'
2120,13,11,4,'2024-05-27 16:52:30.837704','POINT (55.280136650199424 25.19700669901071)'
2121,13,10,2,'2024-05-27 16:55:31.004768','POINT (55.27806104105885 25.198332345586085)'
2122,13,6,2,'2024-05-27 16:58:31.171832','POINT (55.278306145499315 25.19861962564129)'
2123,13,10,2,'2024-05-27 17:01:31.338896','POINT (55.27824728606977 25.198183981764966)'
2124,13,6,2,'2024-05-27 17:04:31.505960','POINT (55.27859730098548 25.19858289332419)'
2125,13,0,'','2024-05-27 17:07:31.673024','POINT (55.27993517887756 25.197856542649575)'
2126,13,11,4,'2024-05-27 17:10:31.840088','POINT (55.279994840045504 25.197359606744342)'
2127,13,5,3,'2024-05-27 17:13:32.007152','POINT (55.28045261538529 25.197981260319576)'
2128,13,0,'','2024-05-27 17:16:32.174216','POINT (55.27975520712876 25.19804299390339)'
2129,13,11,4,'2024-05-27 17:19:32.341280','POINT (55.27972968821673 25.197215333992723)'
2130,13,0,'','2024-05-27 17:22:32.508344','POINT (55.279318164411656 25.198561201025353)'
2131,13,9,4,'2024-05-27 17:25:32.675408','POINT (55.280070717808044 25.197615553656934)'
2132,13,3,1,'2024-05-27 17:28:32.842472','POINT (55.27912414491376 25.198796298334816)'
2133,13,4,3,'2024-05-27 17:31:33.009536','POINT (55.280192420486 25.1983015751435)'
2134,13,11,4,'2024-05-27 17:34:33.176600','POINT (55.28017031215748 25.197127232912838)'
2135,13,10,2,'2024-05-27 17:37:33.343664','POINT (55.27819869135558 25.198125247545175)'
2136,13,11,4,'2024-05-27 17:40:33.510728','POINT (55.279820950684275 25.197221688452178)'
2137,13,0,'','2024-05-27 17:43:33.677792','POINT (55.279725017755226 25.198565779180754)'
2138,13,1,6,'2024-05-27 17:46:33.844856','POINT (55.27900588548986 25.197997864981364)'
2139,13,5,3,'2024-05-27 17:49:34.011920','POINT (55.28032446388227 25.198296317161336)'
2140,13,11,4,'2024-05-27 17:52:34.178984','POINT (55.28033371016054 25.19737864082071)'
2141,13,11,4,'2024-05-27 17:55:34.346048','POINT (55.27999969122942 25.197472908489395)'
2142,13,4,3,'2024-05-27 17:58:34.513112','POINT (55.279766828721115 25.198201944574755)'
2143,13,0,'','2024-05-27 18:01:34.680176','POINT (55.27957599754445 25.197982941319527)'
2144,13,0,'','2024-05-27 18:04:34.847240','POINT (55.28020082700029 25.197955209836145)'
2145,13,11,4,'2024-05-27 18:07:35.014304','POINT (55.27964882320341 25.197315050651376)'
2146,13,0,'','2024-05-27 18:10:35.181368','POINT (55.27966472947179 25.19845654216011)'
2147,13,10,2,'2024-05-27 18:13:35.348432','POINT (55.278178995962044 25.198344388497006)'
2148,13,9,4,'2024-05-27 18:16:35.515496','POINT (55.28044987069704 25.19757365119194)'
2149,13,6,2,'2024-05-27 18:19:35.682560','POINT (55.278344042345516 25.198738681390953)'
2150,13,10,2,'2024-05-27 18:22:35.849624','POINT (55.27867829845284 25.198052190892582)'
2151,53,0,'','2024-10-09 20:21:41.000000','POINT (55.27968500000001 25.198719199999996)'
2152,53,11,4,'2024-10-09 20:24:41.204082','POINT (55.27978495947389 25.19744716666509)'
2153,53,6,2,'2024-10-09 20:27:41.408164','POINT (55.278479839958955 25.19866278931604)'
2154,53,0,'','2024-10-09 20:30:41.612246','POINT (55.278687433824324 25.19863438034723)'
2155,53,4,3,'2024-10-09 20:33:41.816328','POINT (55.27990722923499 25.198163361842788)'
2156,80,0,'','2024-07-11 10:26:19.000000','POINT (55.2805884 25.19755989999999)'
2157,80,0,'','2024-07-11 10:29:19.005543','POINT (55.27963368193572 25.198401946926765)'
2158,80,11,4,'2024-07-11 10:32:19.011086','POINT (55.280063579516195 25.19738487437457)'
2159,80,0,'','2024-07-11 10:35:19.016629','POINT (55.27983198738836 25.19791607093298)'
2160,80,0,'','2024-07-11 10:38:19.022172','POINT (55.279550471776176 25.19798532883719)'
2161,80,4,3,'2024-07-11 10:41:19.027715','POINT (55.280316908465004 25.19832666813774)'
2162,80,2,1,'2024-07-11 10:44:19.033258','POINT (55.27864207298027 25.199154153353295)'
2163,80,0,'','2024-07-11 10:47:19.038801','POINT (55.27884512064797 25.198559889155035)'
2164,80,11,4,'2024-07-11 10:50:19.044344','POINT (55.28021560238129 25.197243987854844)'
2165,80,0,'','2024-07-11 10:53:19.049887','POINT (55.279537099370394 25.198031224509315)'
2166,80,10,2,'2024-07-11 10:56:19.055430','POINT (55.27803496899624 25.198187914819783)'
2167,80,0,'','2024-07-11 10:59:19.060973','POINT (55.27840892772069 25.198820246233666)'
2168,80,0,'','2024-07-11 11:02:19.066516','POINT (55.27968532168877 25.198366096031503)'
2169,80,0,'','2024-07-11 11:05:19.072059','POINT (55.280432145740036 25.197608927914498)'
2170,80,4,3,'2024-07-11 11:08:19.077602','POINT (55.27986906413473 25.198282081242052)'
2171,80,0,'','2024-07-11 11:11:19.083145','POINT (55.278715485523385 25.198611482153577)'
2172,80,1,6,'2024-07-11 11:14:19.088688','POINT (55.27923297515123 25.19780151689385)'
2173,80,0,'','2024-07-11 11:17:19.094231','POINT (55.28053412542018 25.197584477269828)'
2174,80,4,3,'2024-07-11 11:20:19.099774','POINT (55.2802321166787 25.198248855147735)'
2175,80,9,4,'2024-07-11 11:23:19.105317','POINT (55.28043711050482 25.197439189026973)'
2176,80,0,'','2024-07-11 11:26:19.110860','POINT (55.27833946260549 25.198804312505466)'
2177,80,0,'','2024-07-11 11:29:19.116403','POINT (55.278750146865626 25.19782399015209)'
2178,80,0,'','2024-07-11 11:32:19.121946','POINT (55.27901557864419 25.198148407471994)'
2179,80,10,2,'2024-07-11 11:35:19.127489','POINT (55.278118181074774 25.198225067407968)'
2180,80,11,4,'2024-07-11 11:38:19.133032','POINT (55.27977989398639 25.197345525949782)'
2181,80,0,'','2024-07-11 11:41:19.138575','POINT (55.28021504335398 25.197725539588642)'
2182,80,0,'','2024-07-11 11:44:19.144118','POINT (55.2795801365136 25.198220380240087)'
2183,80,10,2,'2024-07-11 11:47:19.149661','POINT (55.27876231997509 25.197985536368872)'
